_ra_,_dec_,_searchID_,MatchID,distanceArcMin,MatchRA,MatchDec,DSigma,AbsCorr,NumFilters,NumVisits,NumImages,StartTime,StopTime,StartMJD,StopMJD,TargetName,CI,CI_Sigma,KronRadius,KronRadius_Sigma,Extinction,W2_F170W,W2_F170W_MAD,W2_F170W_N,W2_F255W,W2_F255W_MAD,W2_F255W_N,W2_F300W,W2_F300W_MAD,W2_F300W_N,W2_F336W,W2_F336W_MAD,W2_F336W_N,W3_F336W,W3_F336W_MAD,W3_F336W_N,W2_F439W,W2_F439W_MAD,W2_F439W_N,A_F475W,A_F475W_MAD,A_F475W_N,W3_F475W,W3_F475W_MAD,W3_F475W_N,W2_F555W,W2_F555W_MAD,W2_F555W_N,A_F606W,A_F606W_MAD,A_F606W_N,W3_F606W,W3_F606W_MAD,W3_F606W_N,W2_F702W,W2_F702W_MAD,W2_F702W_N,W3_F775W,W3_F775W_MAD,W3_F775W_N,A_F814W,A_F814W_MAD,A_F814W_N,W2_F814W,W2_F814W_MAD,W2_F814W_N,W3_F814W,W3_F814W_MAD,W3_F814W_N,A_F850LP,A_F850LP_MAD,A_F850LP_N,W3_F105W,W3_F105W_MAD,W3_F105W_N,W3_F110W,W3_F110W_MAD,W3_F110W_N,W3_F140W,W3_F140W_MAD,W3_F140W_N,W3_F160W,W3_F160W_MAD,W3_F160W_N
185.928463090618,58.2462327537997,307,58367699,0.035571373293212596,185.92753053359527,58.24656534823519,0.0,Y,1,1,1,2016-06-03 20:49:38.607000,2016-06-03 21:08:50.673000,57542.86780788889,57542.881141997874,SDSSJ122342.82+581446.4,3.9564285959516248,0.0,1.2934999465942383,0.0,0.012149319984018803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.50029945373535,0.0,1,,,,,,
185.928463090618,58.2462327537997,307,18429717,0.04748246111947161,185.92724990424006,58.24670034682273,0.0,Y,1,1,1,2016-06-03 20:49:38.607000,2016-06-03 21:08:50.673000,57542.86780788889,57542.881141997874,SDSSJ122342.82+581446.4,4.084821258272443,0.0,1.3026000261306763,0.0,0.012149319984018803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.537700653076172,0.0,1,,,,,,
185.928463090618,58.2462327537997,307,35869517,0.048347812859022746,185.9270130829598,58.24597392964617,0.0,Y,1,1,1,2016-06-03 20:49:38.607000,2016-06-03 21:08:50.673000,57542.86780788889,57542.881141997874,SDSSJ122342.82+581446.4,3.8198215620858327,0.0,1.2947999238967896,0.0,0.012149319984018803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.61199951171875,0.0,1,,,,,,
207.414029872499,42.0448236142568,311,27106310,0.00035067765681806725,207.4140251779819,42.04481892322824,0.0,Y,1,1,1,2016-06-17 09:57:38.693000,2016-06-17 10:16:50.727000,57556.41503114579,57556.42836481938,SDSSJ134939.36+420241.4,2.064464347703116,0.0,0.8631999492645264,0.0,0.009996769949793816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.782100677490234,0.0,1,,,,,,
154.446242276263,39.5355059368219,312,57308372,0.003413526303239823,154.44616923498702,39.535513902878385,0.0,Y,1,1,1,2016-06-24 23:07:51.687000,2016-06-24 23:27:03.720000,57563.96379260626,57563.97712637484,SDSSJ101747.09+393207.7,2.7405357786587303,0.0,0.45499998331069946,0.0,0.014551499858498573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.694799423217773,0.0,1,,,,,,
359.038273242795,-0.407997217061823,313,38978040,0.010515374693154191,359.03817097854346,-0.40785488890465815,0.0,Y,1,1,1,2015-10-20 20:41:02.113000,2015-10-20 21:00:14.180000,57315.86182997469,57315.875164083205,SDSSJ235609.14-002428.6,3.894821235111781,0.0,1.2142000198364258,0.0,0.03425811976194382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.80620002746582,0.0,1,,,,,,
359.038273242795,-0.407997217061823,313,7977175,0.011052589922853715,359.03841137854056,-0.4081190889037898,0.0,Y,1,1,1,2015-10-20 20:41:02.113000,2015-10-20 21:00:14.180000,57315.86182997469,57315.875164083205,SDSSJ235609.14-002428.6,3.7726785455431253,0.0,1.2051000595092773,0.0,0.03425811976194382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.857099533081055,0.0,1,,,,,,
359.038273242795,-0.407997217061823,313,13554901,0.013494025983429869,359.03834187854216,-0.4082113889040407,0.0,Y,1,1,1,2015-10-20 20:41:02.113000,2015-10-20 21:00:14.180000,57315.86182997469,57315.875164083205,SDSSJ235609.14-002428.6,3.546607068606785,0.0,1.18559992313385,0.0,0.03425811976194382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.163999557495117,0.0,1,,,,,,
359.038273242795,-0.407997217061823,313,48858252,0.015995149907261367,359.03800757854583,-0.40797498890524947,0.0,Y,1,1,1,2015-10-20 20:41:02.113000,2015-10-20 21:00:14.180000,57315.86182997469,57315.875164083205,SDSSJ235609.14-002428.6,3.971071328435625,0.0,1.1180000305175781,0.0,0.03425811976194382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.979799270629883,0.0,1,,,,,,
359.038273242795,-0.407997217061823,313,3643092,0.01757264469436377,359.03855127853893,-0.40808928890328544,0.0,Y,1,1,1,2015-10-20 20:41:02.113000,2015-10-20 21:00:14.180000,57315.86182997469,57315.875164083205,SDSSJ235609.14-002428.6,3.789107288633074,0.0,1.236299991607666,0.0,0.03425811976194382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.21190071105957,0.0,1,,,,,,
359.038273242795,-0.407997217061823,313,51019650,0.0269698405144001,359.0379634785458,-0.4076714889054093,0.0,Y,1,1,1,2015-10-20 20:41:02.113000,2015-10-20 21:00:14.180000,57315.86182997469,57315.875164083205,SDSSJ235609.14-002428.6,4.039999842643738,0.0,1.1726000308990479,0.0,0.03425811976194382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.02079963684082,0.0,1,,,,,,
359.038273242795,-0.407997217061823,313,2276065,0.02844903599920962,359.0378259785478,-0.40783978890590755,0.0,Y,1,1,1,2015-10-20 20:41:02.113000,2015-10-20 21:00:14.180000,57315.86182997469,57315.875164083205,SDSSJ235609.14-002428.6,3.878571305956159,0.0,1.1751999855041504,0.0,0.03425811976194382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.18090057373047,0.0,1,,,,,,
359.038273242795,-0.407997217061823,313,2274778,0.028758750685366753,359.0385692785399,-0.40837418890322047,0.0,Y,1,1,1,2015-10-20 20:41:02.113000,2015-10-20 21:00:14.180000,57315.86182997469,57315.875164083205,SDSSJ235609.14-002428.6,3.987857273646763,0.0,1.1959999799728394,0.0,0.03425811976194382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2893009185791,0.0,1,,,,,,
359.038273242795,-0.407997217061823,313,88485400,0.03511759669731361,359.0385817785399,-0.4084945889031755,0.0,Y,1,1,1,2015-10-20 20:41:02.113000,2015-10-20 21:00:14.180000,57315.86182997469,57315.875164083205,SDSSJ235609.14-002428.6,3.555714232581002,0.0,1.2011998891830444,0.0,0.03425811976194382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.750999450683594,0.0,1,,,,,,
359.038273242795,-0.407997217061823,313,43935000,0.04276414435438477,359.0376408785498,-0.40766838890657964,0.0,Y,1,1,1,2015-10-20 20:41:02.113000,2015-10-20 21:00:14.180000,57315.86182997469,57315.875164083205,SDSSJ235609.14-002428.6,3.721964359283447,0.0,1.166100025177002,0.0,0.03425811976194382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.023700714111328,0.0,1,,,,,,
359.038273242795,-0.407997217061823,313,31697365,0.044524509654954025,359.03782887854646,-0.4074028889058972,0.0,Y,1,1,1,2015-10-20 20:41:02.113000,2015-10-20 21:00:14.180000,57315.86182997469,57315.875164083205,SDSSJ235609.14-002428.6,3.4617856144905086,0.0,1.2492998838424683,0.0,0.03425811976194382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.440500259399414,0.0,1,,,,,,
359.038273242795,-0.407997217061823,313,100990574,0.0455877824153205,359.0389234785349,-0.40839028890194684,0.0,Y,1,1,1,2015-10-20 20:41:02.113000,2015-10-20 21:00:14.180000,57315.86182997469,57315.875164083205,SDSSJ235609.14-002428.6,3.547500073909759,0.0,1.2388999462127686,0.0,0.03425811976194382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.19529914855957,0.0,1,,,,,,
